label,text
알레르기,저는 재채기를 많이 하고 목이 아파요. 입술과 눈 주변이 가끔 부어오르기도 합니다. 재채기를 시작하면 멈출 수가 없어요.
골관절염,"척추의 골극(뼈돌기) 척추의 골관절염에서는 디스크가 좁아지고 골극이 형성됩니다. 고관절의 골관절염 이미지의 왼쪽에 보이는 고관절은 정상입니다. 하지만 오른쪽에 보이는 고관절은 골관절염으로 인해 연골이 손상되고 골극이 형성된 상태입니다. 골관절염의 증상은 종종 서서히 나타나며 시간이 지남에 따라 악화될 수 있습니다. 골관절염의 징후와 증상은 다음과 같습니다: - 통증: 영향을 받은 관절은 움직일 때나 움직임 후에 아플 수 있습니다. - 경직: 관절의 경직은 주로 아침에 일어났을 때나 오랫동안 움직이지 않았을 때 가장 두드러질 수 있습니다. - 압통: 관절이나 그 주변을 가볍게 눌렀을 때 통증이 느껴질 수 있습니다. - 유연성 상실: 관절의 전체 범위를 움직이기 어려울 수 있습니다. - 마찰감: 관절을 사용할 때 마찰감이 느껴지거나 딱딱 소리가 날 수 있습니다. - 골극: 이 추가적인 뼈 조각들은 단단한 덩어리처럼 느껴지며, 영향을 받은 관절 주변에 형성될 수 있습니다. - 부기: 관절 주변의 연조직 염증으"
소아 제2형 당뇨병,"소아에서 발생하는 제2형 당뇨병은 증상이 서서히 나타나기 때문에 눈에 띄는 증상이 없을 수 있습니다. 때때로 정기 건강 검진 중에 이 질환이 진단되기도 합니다. 일부 어린이는 혈당이 너무 높아 다음과 같은 증상을 경험할 수 있습니다: 갈증 증가, 잦은 소변, 식욕 증가, 피로, 시야 흐림, 목이나 겨드랑이, 사타구니 주위의 피부가 어두워짐, 의도하지 않은 체중 감소(제1형 당뇨병 소아보다 드물지만 발생할 수 있음), 빈번한 감염."
황달,최근에 몸이 많이 안 좋습니다. 구토를 하고 항상 피곤하며 체중이 많이 줄었습니다. 피부가 노랗게 변했고 소변 색이 짙습니다. 또한 복통도 있습니다.
대혈관 전위,"대혈관 전위는 임신 중에 실시하는 일부 정기 검사에서 발견될 수 있습니다. 그러나 선천적으로 교정된 대혈관 전위를 가진 사람들은 여러 해 동안 증상이 나타나지 않을 수 있습니다. 출생 후 대혈관 전위의 징후와 증상으로는 다음과 같은 것들이 있습니다: 피부가 파랗게 변하는 현상(청색증), 숨 가쁨, 약한 맥박, 식욕 부진, 체중 증가 부진 등이 있습니다. 대혈관 전위와 다른 선천성 심장 결함을 가진 아기들은 피부가 파랗게 변하는 것이 눈에 띄지 않을 수 있습니다. 이는 심방 중격 결손, 심실 중격 결손, 동맥관 개존증과 같은 다른 심장 상태가 일부 산소가 풍부한 혈액이 몸을 통해 순환할 수 있도록 하기 때문입니다. 그러나 아기가 더 활동적이게 되면, 이러한 선천성 심장 결함이 충분한 혈액을 통과시키지 못하게 되어 결국 피부가 파랗게 변하는 것이 뚜렷해질 것입니다."
딸꾹질,"증상으로는 횡격막의 불수의적인 경련과 함께 ""딸꾹"" 소리가 나는 것이 포함됩니다. 때때로 가슴, 복부 또는 목 부위에 약간의 조이는 느낌이 들 수 있습니다."
요로 감염,소변에 문제가 있습니다. 냄새가 이상하고 가끔 붉거나 검은색을 띱니다. 또한 체온이 계속 변해서 잠을 잘 못 자고 있습니다.
뎅기열,고열이 나고 심한 두통이 있습니다. 몸살이 나고 매일 밤 오한이 듭니다. 또한 눈 뒤쪽에 통증이 있습니다.
폐렴,"몸이 너무 춥고 피곤함을 느끼고 있습니다. 기침이 계속 멈추지 않고, 기침을 할 때마다 통증이 있습니다. 가슴이 아프고 심장이 빠르게 뛰고 있습니다. 기침할 때 나오는 가래는 불쾌한 갈색을 띠고 있습니다."
야뇨증,"대부분의 아이들은 5세까지 화장실 사용 훈련을 완전히 마치지만, 완전한 방광 조절 능력을 갖추는 데에는 정해진 시기가 없습니다. 5세에서 7세 사이에는 여전히 일부 아이들이 야뇨증 문제를 겪을 수 있습니다. 7세 이후에도 소수의 아이들이 여전히 밤에 소변을 가리지 못하는 경우가 있습니다."
심방 중격 결손,"심방 중격 결손증을 가지고 태어난 많은 아기들은 특별한 징후나 증상이 없습니다. 그러나 성인이 되어서 증상이 나타날 수 있습니다. 심방 중격 결손증의 징후와 증상에는 다음과 같은 것들이 포함될 수 있습니다: 운동 시 특히 심해지는 숨 가쁨, 피로, 다리, 발 또는 복부의 부종, 불규칙한 심장 박동(부정맥), 빠르고 강하게 뛰는 심장 박동(심계항진) 또는 심장이 멎는 듯한 느낌, 청진기로 들을 수 있는 쉭쉭거리는 소리(심잡음) 등이 있습니다."
경추 척추증,허리 통증이 있으며 가래가 나오는 기침을 하고 있습니다. 팔다리에 힘이 없고 균형을 잡기 어려우며 어지러움도 느낍니다. 또한 목에도 통증이 있습니다.
요로 감염,화장실에 자주 가야 하지만 소변이 몇 방울밖에 나오지 않습니다. 심한 복통이 있으며 소변을 보고 싶은 강한 충동이 있습니다.
위식도 역류 질환,저는 식사 후에 특히 목이 타는 듯한 느낌을 자주 경험합니다. 또한 가끔 쓴맛이나 신맛이 남아 속이 메스꺼워지기도 합니다.
감기,저는 요즘 정말 피곤하고 몸이 안 좋은 느낌이 듭니다. 목이 많이 아프고 기침도 자주 나옵니다. 코가 꽉 막혀 있고 부비동에 압박감이 심합니다. 정말 기운이 없고 지친 상태입니다.
약물 반응,몸이 정말 안 좋습니다. 열이 나고 어지럽고 메스꺼움이 있습니다. 머리가 지끈거리고 심장이 빠르게 뛰고 있습니다. 정신이 맑지 않고 모든 것이 흐릿하게 보입니다.
원발성 면역결핍증,"일차 면역결핍의 가장 흔한 징후 중 하나는 일반적인 면역 체계를 가진 사람보다 감염이 더 자주 발생하고, 오래 지속되며, 치료가 어려운 경우입니다. 또한 건강한 면역 체계를 가진 사람에게는 잘 발생하지 않는 기회감염에 걸릴 수도 있습니다. 일차 면역결핍 장애의 유형에 따라 징후와 증상이 다르며, 개인마다 차이가 있습니다. 일차 면역결핍의 징후와 증상은 다음과 같습니다: 빈번하고 반복적인 폐렴, 기관지염, 부비동염, 중이염, 수막염 또는 피부 감염 내부 장기의 염증 및 감염 혈액 질환, 예를 들어 혈소판 감소증이나 빈혈 소화 문제, 예를 들어 경련, 식욕 부진, 메스꺼움 및 설사 성장 및 발달 지연 자가면역 질환, 예를 들어 루푸스, 류마티스 관절염 또는 제1형 당뇨병"
담즙 역류,"담즙 역류는 위산 역류와 구분하기 어려울 수 있습니다. 두 질환의 증상은 비슷하며 동시에 발생할 수도 있습니다. 담즙 역류의 징후와 증상은 다음과 같습니다: 심할 수 있는 상복부 통증, 빈번한 속쓰림(가슴에서 타는 듯한 느낌이 목까지 퍼지면서 입안에 신맛이 느껴질 수 있음), 메스꺼움, 녹황색 액체(담즙)를 토함, 가끔씩 발생하는 기침이나 목쉰 소리, 의도하지 않은 체중 감소."
위식도 역류 질환,"저는 속쓰림과 소화불량이 있습니다. 먹는 것을 자주 토하고, 음식이 목에 걸려서 삼키기가 어렵습니다. 상복부에 불편함이 있습니다."
알레르기,콧물이 나고 재채기를 많이 합니다. 눈이 따갑고 눈물이 나며 두통이 있습니다.
그레이브스병,"갑상선 비대는 갑상선이 정상 크기를 넘어 확장되어 목에 눈에 띄는 부풀어 오름을 유발할 수 있습니다. 이는 그레이브스병의 일반적인 징후와 증상 중 하나입니다. 그레이브스병의 다른 증상으로는 불안과 과민성, 손이나 손가락의 미세한 떨림, 열에 대한 민감성 및 발한 증가 또는 따뜻하고 촉촉한 피부, 정상적인 식습관에도 불구하고 체중 감소, 갑상선 비대(갑상선종), 월경 주기 변화, 발기 부전 또는 성욕 감소, 잦은 배변, 눈의 돌출(그레이브스 안병증), 피로, 주로 정강이나 발등에 나타나는 두껍고 붉은 피부(그레이브스 피부병증), 빠르거나 불규칙한 심장 박동(심계항진), 수면 장애 등이 있습니다. 그레이브스 안병증은 눈 주위의 근육과 조직에 염증과 기타 면역 반응이 영향을 미치는 상태로, 약 30%의 그레이브스병 환자에게서 나타납니다. 증상으로는 눈의 돌출, 눈의 이물감, 눈의 압박감 또는 통증, 부어오르거나 뒤로 젖혀진 눈꺼풀, 붉거나 염증이 있는 눈, 빛에 대한 민감성, 복시, 시력 손실 등이 있습니다."
위식도 역류 질환,저는 위산 역류가 심해서 속이 메스껍습니다. 또한 복통도 많이 있습니다.
한랭응집소혈증,"증상은 주기적으로 나타났다가 사라질 수 있으며, 다음과 같은 증상이 포함될 수 있습니다: - 피부 병변: 대부분의 크라이오글로불린혈증 환자들은 다리에 자주 보라색 피부 병변이 나타납니다. 일부 환자에게는 다리 궤양도 발생할 수 있습니다. - 관절 통증: 크라이오글로불린혈증에서는 류마티스 관절염과 유사한 증상이 흔하게 나타납니다. - 말초 신경병증: 크라이오글로불린혈증은 손가락과 발가락 끝의 신경을 손상시켜 무감각증 및 기타 문제를 일으킬 수 있습니다. 원인 크라이오글로불린혈증은 다음과 같은 요인과 관련이 있습니다: - 감염: 크라이오글로불린혈증과 가장 흔히 관련된 감염은 C형 간염입니다. 그 외에 B형 간염, HIV, 엡스타인-바 바이러스, 톡소플라즈마증 및 말라리아 등이 있습니다. - 특정 암: 다발성 골수종, 발덴스트롬 거대글로불린혈증, 만성 림프구성 백혈병과 같은 혈액암이 때때로 크라이오글로불린혈증을 유발할 수 있습니다. - 자가면역 질환: 루푸스, 류마티스 관절염, 쇼그렌 증후군과 같은 질환은 크"
땀과 체취,"사람마다 땀을 흘리는 양이나 체취는 다를 수 있습니다. 다음과 같은 경우에는 의사의 진료를 받는 것이 좋습니다: - 갑자기 평소보다 땀을 훨씬 많이 흘리거나 적게 흘릴 때 - 땀이 일상생활에 지장을 줄 때 - 특별한 이유 없이 밤에 땀을 흘릴 때 - 체취에 변화가 있을 때 원인 땀과 체취는 몸의 땀샘에 의해 발생합니다. 주요한 두 가지 땀샘은 에크린샘과 아포크린샘입니다. 에크린샘은 몸의 대부분에 분포하며 피부 표면으로 직접 열립니다. 체온이 올라가면 이 땀샘은 체온을 낮추기 위해 액체를 분비하며, 이 액체는 증발하면서 몸을 식힙니다. 아포크린샘은 겨드랑이나 사타구니처럼 털이 있는 부위에 위치하며, 스트레스를 받을 때 유백색의 액체를 분비합니다. 이 액체는 피부의 박테리아와 결합하기 전까지는 무취입니다."
라텍스 알레르기,"라텍스 알레르기가 있는 경우, 라텍스 고무 제품(예: 장갑이나 풍선)을 만진 후 증상이 나타날 가능성이 높습니다. 또한, 누군가 라텍스 장갑을 벗을 때 공기 중으로 방출되는 라텍스 입자를 흡입하면 증상이 나타날 수 있습니다. 라텍스 알레르기 증상은 경증에서 중증까지 다양하며, 반응은 라텍스에 대한 민감도와 접촉하거나 흡입한 라텍스의 양에 따라 달라집니다. 추가적인 라텍스 노출이 있을수록 반응이 악화될 수 있습니다. 경증 증상 경증 라텍스 알레르기 증상은 다음과 같습니다: - 가려움 - 피부 발적 - 두드러기 또는 발진 더 심각한 증상 다음과 같은 증상이 포함됩니다: - 재채기 - 콧물 - 가렵고 눈물이 나는 눈 - 목의 간지러움 - 호흡 곤란 - 쌕쌕거림 - 기침 생명을 위협하는 증상: 아나필락시스 라텍스에 대한 가장 심각한 알레르기 반응은 아나필락시스로, 이는 치명적일 수 있습니다. 아나필락틱 반응은 라텍스에 매우 민감한 사람에게서 라텍스 노출 직후 즉시 발생합니다. 그러나 처음 노출되었을 때는 드물게"
백내장,"백내장의 징후와 증상에는 다음과 같은 것들이 있습니다: - 흐릿하거나 뿌옇고 어두운 시야 - 야간 시력의 점진적인 악화 - 빛과 눈부심에 대한 민감성 증가 - 독서나 기타 활동을 위해 더 밝은 조명이 필요한 경우 - 빛 주위에 '후광'이 보이는 현상 - 안경이나 콘택트렌즈 처방의 빈번한 변화 - 색상이 흐려지거나 노랗게 변함 - 한쪽 눈에서의 복시 초기에는 백내장으로 인한 시야의 흐릿함이 눈의 렌즈의 작은 부분에만 영향을 미쳐 시력 손실을 인식하지 못할 수 있습니다. 그러나 백내장이 커지면서 렌즈의 더 많은 부분이 흐려지고, 렌즈를 통과하는 빛이 왜곡되어 더 뚜렷한 증상이 나타날 수 있습니다."
경추 척추증,허리 통증이 있고 만성 기침과 근육 약화가 있습니다. 또한 어지럽고 균형을 잃으며 목에도 통증이 있습니다.
저장 장애,"저장 장애의 초기 증상은 주로 청소년기에서 성인 초기에 나타납니다. 이 시기에 너무 많은 물건을 얻고 저장하며, 생활 공간에 점점 더 많은 잡동사니가 쌓이고, 물건을 버리는 데 어려움을 겪게 됩니다. 나이가 들면서 사용할 일이 없고 공간도 부족한 물건들을 계속해서 모으고 보관하게 될 수 있습니다. 중년에 이르면 이러한 잡동사니가 감당하기 어려울 정도로 쌓이고 증상이 심각해져 치료가 점점 더 어려워질 수 있습니다. 저장 문제는 시간이 지나면서 서서히 발전하며, 주로 개인적인 행동으로 나타납니다. 가족, 친구, 수리공 등을 집에 초대하는 것을 피할 수 있으며, 다른 사람의 주목을 받을 때쯤에는 이미 심각한 잡동사니가 쌓여 있는 경우가 많습니다. 저장 장애의 증상에는 다음과 같은 것들이 포함될 수 있습니다: - 당장 필요하지 않거나 공간이 부족한 물건들을 너무 많이 얻고 보관함 - 물건의 실제 가치와 상관없이 버리거나 정리하는 데 지속적인 어려움 - 물건을 보관해야 한다는 필요성을 느끼고, 그것들을 버리는 생"
의심스러운 유방 종괴,"유방 조직은 일반적으로 울퉁불퉁하거나 끈적끈적하게 느껴질 수 있으며, 월경 주기에 따라 통증이 생겼다가 사라질 수 있습니다. 하지만 유방에 기저 질환이 있는 경우, 다음과 같은 변화를 느낄 수 있습니다: 둥글고 매끄러우며 단단한 유방 덩어리, 피부 아래에서 쉽게 움직이는 크고 단단한 덩어리, 딱딱하고 불규칙한 모양의 유방 덩어리, 피부가 붉어지거나 오렌지 껍질처럼 보이는 현상, 유방 크기나 모양의 변화, 유두에서 나오는 분비물 등입니다. 유방 덩어리의 원인으로는 다음과 같은 것들이 있습니다: 1. **유방 낭종**: 둥글고 매끄러우며 단단한 덩어리가 느껴진다면, 이는 유방 낭종일 수 있습니다. 이는 액체로 채워진 확장된 유관입니다. 유방 낭종은 크거나 작을 수 있으며, 주변 유방 조직이 민감할 수 있습니다. 월경 전에는 커졌다가 월경 후에는 작아지거나 사라질 수 있습니다. 2. **섬유낭성 변화**: 섬유낭성 변화가 있는 경우, 유방에 덩어리나 능선 같은 부분이 느껴질 수 있으며, 유방이 민감할 수 있습"
디조지 증후군,"디조지 증후군(22q11.2 결실 증후군)의 징후와 증상은 영향을 받는 신체 시스템과 결함의 심각성에 따라 다양하게 나타날 수 있습니다. 일부 징후와 증상은 출생 시에 명백할 수 있지만, 다른 것들은 유아기 후반이나 어린 시기에 나타날 수 있습니다. 다음은 이러한 징후와 증상의 조합으로 나타날 수 있는 것들입니다: - 심장 결함으로 인한 산소가 풍부한 혈액의 순환 불량으로 발생하는 심장 잡음과 청색증(푸르스름한 피부) - 잦은 감염 - 발달이 미숙한 턱, 낮게 위치한 귀, 넓게 떨어진 눈, 윗입술의 좁은 홈과 같은 특정 얼굴 특징 - 입천장의 갈라짐(구개열) 또는 다른 구개 문제 - 성장 지연 - 먹는 데 어려움, 체중 증가 실패 또는 위장 문제 - 호흡 문제 - 근육 긴장 저하 - 구르기, 앉기 등 유아 발달 이정표의 지연 - 말하기 발달 지연 또는 콧소리 나는 말투 - 학습 지연 또는 장애 - 행동 문제 의사를 찾아야 할 때 다른 질환들도 22q11.2 결실 증후군과 유사한 징후와 증상을 유발할 수 "
요로 감염,"소변에 피가 섞여 나오고 있습니다. 소변을 볼 때 가끔 메스꺼움을 느끼기도 합니다. 이러한 증상은 종종 고열과 거의 동시에 나타납니다. 또한, 항상 소변이 마려운 느낌이 듭니다."
이차성 고혈압,"일차성 고혈압과 마찬가지로, 이차성 고혈압도 혈압이 위험할 정도로 높아져도 특별한 증상이 없는 경우가 많습니다. 고혈압 진단을 받은 사람에게 다음과 같은 징후가 나타난다면, 이는 이차성 고혈압일 수 있습니다: - 혈압 약물에 반응하지 않는 고혈압 (저항성 고혈압) - 매우 높은 혈압: 수축기 혈압이 180mmHg 이상이거나 이완기 혈압이 120mmHg 이상인 경우 - 이전에 혈압을 잘 조절하던 약물이 더 이상 효과가 없는 경우 - 30세 이전 또는 55세 이후에 갑작스럽게 발생한 고혈압 - 가족력에 고혈압이 없는 경우 - 비만이 아닌 경우 이러한 징후가 나타나면 이차성 고혈압을 의심해볼 수 있습니다."
발목 염좌,발목 염좌의 증상과 징후는 부상의 심각도에 따라 다를 수 있습니다. 일반적인 증상으로는 다음과 같은 것들이 있습니다: - 발목에 체중을 실을 때 특히 심한 통증 - 발목을 만졌을 때의 압통 - 부기 - 멍 - 제한된 운동 범위 - 발목의 불안정성 - 부상 시 '똑' 하는 소리나 느낌 이러한 증상들은 발목 염좌의 정도에 따라 다르게 나타날 수 있습니다.
전립선암,전립선암은 초기 단계에서는 아무런 징후나 증상을 나타내지 않을 수 있습니다. 그러나 더 진행된 전립선암은 다음과 같은 징후와 증상을 유발할 수 있습니다: - 배뇨 곤란 - 소변 줄기의 힘 감소 - 소변에 혈액이 섞여 나옴 - 정액에 혈액이 섞여 나옴 - 뼈 통증 - 의도하지 않은 체중 감소 - 발기 부전
니코틴 의존증,"일부 사람들에게는 소량의 담배 사용만으로도 빠르게 니코틴 의존이 생길 수 있습니다. 니코틴 중독의 징후로는 다음과 같은 것들이 있습니다: 1. 담배를 끊을 수 없습니다. 금연을 진지하게 시도했지만 실패한 경험이 한 번 이상 있습니다. 2. 금연을 시도할 때 금단 증상이 나타납니다. 금연 시도 중에 강한 흡연 욕구, 불안, 짜증, 안절부절 못함, 집중력 저하, 우울한 기분, 좌절감, 분노, 식욕 증가, 불면증, 변비 또는 설사와 같은 신체적 및 기분 관련 증상이 나타납니다. 3. 건강 문제에도 불구하고 계속 흡연합니다. 폐나 심장에 건강 문제가 생겼음에도 불구하고 담배를 끊지 못합니다. 4. 사회 활동을 포기합니다. 금연 구역인 식당에 가지 않거나 가족이나 친구들과의 모임을 피하는 등 흡연할 수 없는 상황을 피하려고 합니다."
정맥류,제 정맥이 부풀어 오르고 아픕니다. 오래 서 있으면 다리에 경련과 비슷한 통증이 생겨 오래 서 있을 수가 없습니다.
신성 전신 섬유증,"신장성 전신 섬유증은 오래된 가돌리늄 기반 조영제(그룹 1)에 노출된 후 며칠에서 몇 달, 심지어 몇 년 후에 시작될 수 있습니다. 신장성 전신 섬유증의 징후와 증상으로는 다음과 같은 것들이 있습니다: - 피부의 부종과 경직 - 피부에 붉거나 어두운 반점 - 주로 팔과 다리, 때로는 몸통에 나타나는 피부의 두꺼워짐과 경화, 얼굴이나 머리에는 거의 나타나지 않음 - 피부가 ""나무 같은"" 느낌이 들며 오렌지 껍질 같은 외관을 가짐 - 영향을 받은 부위에서의 화끈거림, 가려움 또는 심한 날카로운 통증 - 피부 두꺼워짐으로 인한 움직임 제한, 관절 유연성 상실 - 드물게 물집이나 궤양 일부 환자에서는 근육과 신체 기관의 침범으로 인해 다음과 같은 증상이 나타날 수 있습니다: - 근육 약화 - 팔, 손, 다리 및 발의 근육 경직(구축)으로 인한 관절 운동 제한 - 특히 엉덩이뼈나 갈비뼈에서의 뼈 통증 - 심장, 폐, 횡격막, 위장관 또는 간과 같은 내부 장기 기능 저하 - 눈의 흰 부분(공막)에 노란색 플라크 이"
정맥류,몇 주 전부터 다리가 부어오르고 있습니다. 증상이 악화되어 지금은 종아리에 많은 정맥이 보입니다. 이 점이 걱정됩니다.
뎅기열,저는 계속 몸이 떨리고 추위를 느낍니다. 열이 매우 높습니다. 팔에 발진이 생겼고 목에는 붉은 반점이 있습니다.
말라리아,"고열, 구토, 오한, 심한 가려움증이 있습니다. 또한 두통이 있고 땀을 많이 흘리고 있습니다. 메스꺼움을 느끼고 있으며 근육통도 심합니다."
포스트 폴리오 증후군,"소아마비 후유증은 소아마비를 앓았던 사람들에게만 영향을 미칩니다. 소아마비 후유증의 일반적인 징후와 증상으로는 시간이 지남에 따라 악화되는 근육 및 관절의 약화와 통증, 쉽게 피로해지고 지치는 느낌, 근육 조직의 소실(위축), 호흡 또는 삼킴의 문제, 수면 무호흡증과 같은 수면 관련 호흡 장애, 추운 온도에 대한 내성 감소 등이 있습니다. 소아마비 후유증은 대부분의 사람들에게서 천천히 진행되며, 새로운 징후와 증상이 나타난 후 안정되는 기간이 있을 수 있습니다."
제대 탈장,"배꼽 탈장은 배꼽 근처에 부드러운 부기나 돌출을 형성합니다. 아기에게 배꼽 탈장이 있는 경우, 이 돌출은 아기가 울거나, 기침하거나, 힘을 줄 때만 보일 수 있습니다. 어린이의 경우 배꼽 탈장은 대개 통증이 없습니다. 성인에게 나타나는 배꼽 탈장은 복부 불편감을 유발할 수 있습니다."
경추 척추증,목과 등에 심한 통증이 있습니다. 또한 몸이 약해지고 어지러움을 느낍니다. 가래를 동반한 기침도 하고 있습니다.
성인 스틸병,"성인 스틸병을 앓고 있는 대부분의 사람들은 다음과 같은 증상들을 보입니다: - **발열**: 최소 1주일 이상 매일 38.9도(섭씨) 이상의 발열이 있을 수 있습니다. 발열은 주로 늦은 오후나 이른 저녁에 최고조에 달합니다. 하루에 두 번 발열이 발생할 수 있으며, 그 사이에 체온이 정상으로 돌아올 수 있습니다. - **발진**: 연어색의 분홍빛 발진이 발열과 함께 나타났다 사라질 수 있습니다. 발진은 주로 몸통, 팔, 다리에 나타납니다. - **인후통**: 이는 성인 스틸병의 초기 증상 중 하나입니다. 목의 림프절이 부어오르고 압통이 있을 수 있습니다. - **관절 통증 및 부기**: 특히 무릎과 손목 관절이 뻣뻣하고 아프며 염증이 생길 수 있습니다. 발목, 팔꿈치, 손, 어깨도 아플 수 있습니다. 관절 불편감은 보통 최소 2주 이상 지속됩니다. - **근육통**: 근육통은 발열과 함께 증감하지만, 일상 활동을 방해할 정도로 심할 수 있습니다. 이 질환의 증상은 루푸스나 림프종이라는 암의 일종과 같은 "
길버트 증후군,"길버트 증후군의 가장 흔한 증상은 혈액 내 빌리루빈 수치가 약간 높아져 피부와 눈의 흰자위가 가끔씩 노랗게 변하는 것입니다. 길버트 증후군이 있는 사람들은 다음과 같은 이유로 빌리루빈 수치가 증가할 수 있습니다: 감기나 독감과 같은 질병, 금식 또는 매우 저칼로리 식단, 탈수, 생리, 격렬한 운동, 스트레스."
기관지 천식,숨쉬기가 힘들고 기침을 많이 하고 있습니다. 또한 매우 피곤합니다. 두꺼운 점액질의 가래를 많이 뱉어내고 있습니다. 이 모든 증상을 겪는 것이 정말 힘듭니다.
건선,"제 팔, 얼굴, 등 부위에 붉고 자극받은 피부가 있습니다. 종종 가렵고 불편합니다. 손톱도 염증이 생기고 작은 움푹 들어간 자국이 있습니다. 이런 증상은 처음입니다."
알레르기,저는 가렵고 부어오른 피부가 있으며 때때로 각질이 일어납니다. 볼과 입술이 부어오르고 많이 아픕니다. 또한 부종으로 인해 두통이 생기고 눈물이 납니다.
경추 척추증,"저는 요즘 등에, 목에, 팔다리에 많은 통증을 느끼고 있습니다. 또한 기침을 많이 하고 어지러움과 균형 감각의 이상도 느끼고 있습니다."
수두,"팔과 목에 발진이 생겼고, 긁으면 가려움이 심해집니다. 또한 열도 있습니다. 원인이 무엇인지 모르겠지만, 가려움증이 정말 성가십니다."
진균 감염,"최근에 가려움증이 심해졌고, 피부에 발진이 생겼습니다. 또한 피부색이 정상과 다르게 변한 부분이 있으며, 통증이 있는 혹도 생겼습니다."
뎅기열,피부에 붉고 부어오른 발진이 있습니다. 또한 고열과 심한 몸살도 있습니다.
식품 알레르기,"일부 사람들에게 특정 음식에 대한 알레르기 반응은 불편할 수 있지만 심각하지 않을 수 있습니다. 그러나 다른 사람들에게는 음식 알레르기 반응이 무섭고 생명을 위협할 수 있습니다. 음식 알레르기 증상은 일반적으로 문제의 음식을 섭취한 후 몇 분에서 2시간 이내에 나타납니다. 드물게는 몇 시간 후에 증상이 나타날 수도 있습니다. 가장 흔한 음식 알레르기 징후와 증상은 다음과 같습니다: - 입안의 따끔거림이나 가려움 - 두드러기, 가려움 또는 습진 - 입술, 얼굴, 혀, 목구멍 또는 신체 다른 부위의 부기 - 쌕쌕거림, 코막힘 또는 호흡 곤란 - 복통, 설사, 메스꺼움 또는 구토 - 어지러움, 현기증 또는 실신 아나필락시스: 일부 사람들에게 음식 알레르기는 아나필락시스라고 불리는 심각한 알레르기 반응을 유발할 수 있습니다. 이는 생명을 위협하는 징후와 증상을 초래할 수 있으며, 다음을 포함합니다: - 기도의 수축 및 조임 - 목이 부어오르거나 목에 덩어리가 있는 느낌으로 인해 호흡이 어려워짐 - 혈압의 급격한"
알레르기,코가 막히고 코가 꽉 찬 느낌이 듭니다. 가끔 목이 뻣뻣하고 밤에는 가슴이 답답합니다. 맛을 느끼거나 냄새를 맡을 수 없습니다.
정맥류,저는 다리에 정맥류가 있습니다. 혈관이 부풀어 올라 평소보다 더 잘 보입니다. 부기가 시간이 지날수록 점점 심해지는 것 같습니다.
식도열공 탈장,"대부분의 작은 식도열공 탈장은 증상이나 징후를 나타내지 않습니다. 그러나 큰 식도열공 탈장은 다음과 같은 증상을 유발할 수 있습니다: 가슴 쓰림, 음식이나 액체가 입으로 역류, 위산이 식도로 역류하는 현상(산 역류), 삼키기 어려움, 가슴이나 복부의 통증, 식사 후 빨리 포만감을 느낌, 숨 가쁨, 혈액을 토하거나 검은 변을 보는 경우, 이는 위장관 출혈을 나타낼 수 있습니다."
고칼슘혈증,"경미한 고칼슘혈증의 경우 증상이 나타나지 않을 수 있습니다. 하지만 더 심한 경우에는 혈중 칼슘 수치가 높아짐에 따라 신체의 여러 부위에 관련된 증상이 나타날 수 있습니다. 예를 들어: - 신장: 과도한 칼슘은 신장이 이를 걸러내기 위해 더 많은 일을 하게 만듭니다. 이로 인해 갈증이 심해지고 소변을 자주 보게 될 수 있습니다. - 소화기계: 고칼슘혈증은 속쓰림, 메스꺼움, 구토, 변비를 유발할 수 있습니다. - 뼈와 근육: 대부분의 경우, 혈중 과도한 칼슘은 뼈에서 빠져나온 것이며, 이는 뼈를 약하게 만듭니다. 이로 인해 뼈의 통증과 근육 약화가 발생할 수 있습니다. - 뇌: 고칼슘혈증은 뇌 기능을 방해할 수 있으며, 혼란, 무기력, 피로를 유발할 수 있습니다. 또한 우울증을 초래할 수도 있습니다. - 심장: 드물게, 심한 고칼슘혈증은 심장 기능에 영향을 미쳐 심계항진, 실신 등의 심장 부정맥 및 기타 심장 문제를 일으킬 수 있습니다."
몸니증,"몸니에 물리면 심한 가려움증이 발생할 수 있으며, 물린 부위에 작은 출혈 부위나 딱지가 생길 수 있습니다. 위생을 개선해도 기생충이 제거되지 않거나, 물린 부위를 긁어서 피부 감염이 생긴 경우에는 의사와 상담하세요."
대동맥판막 질환,"대동맥 판막 질환을 가진 일부 사람들은 수년 동안 증상을 느끼지 못할 수 있습니다. 대동맥 판막 질환의 징후와 증상은 다음과 같습니다: - 심장에서 나는 쉭쉭거리는 소리(심잡음) - 가슴 통증 또는 압박감 - 어지러움 - 실신 - 활동 후 피로감 또는 활동 능력 감소 - 불규칙한 심장 박동 - 숨 가쁨, 특히 격렬한 활동 중이나 누워 있을 때 - 식욕 부진(주로 대동맥 판막 협착증이 있는 어린이에게서) - 체중 증가 부족(주로 대동맥 판막 협착증이 있는 어린이에게서) 이러한 증상이 나타날 경우 적절한 진단과 치료를 위해 의료 전문가와 상담하는 것이 중요합니다."
수두,"최근에 매우 피곤하고 기운이 없습니다. 아침에 침대에서 일어나는 것도 힘들고, 낮 동안 깨어 있는 것도 어렵습니다."
