label,text
장흡충증,"감염자에서 나타나는 증상은 감염된 장흡충의 종과 감염자의 면역상태에 따라 다르게 나타나게 됩니다. 감염자의 상당수는 특별한 증상이 없는 경우가 많습니다. 감염 후 7-8일 정도 지나면 성충으로 자라 설사, 복통, 고열, 복부불쾌감, 소화불량, 식욕부진, 피로감 등의 증상을 일으키며, 흡수장애 증후군 등 합병증을 일으키기도 하나, 사망에 까지 이르는 경우는 거의 없습니다. "
저시력,"1. 시력저하 2. 시야결손 1) 중심시야결손 수정체를 통과하며 굴절된 빛은 망막의 중심와에 초점이 맺힙니다. 중심와에는 시각세포들이 밀집되어 있고, 영상이 시각세포와 시신경을 통해 뇌의 시각중추로 전달되어 사물을 볼 수 있습니다. 이때 눈이 주시하는 주시점에서 약 30도 정도의 중심부 시야는 특히 중요합니다.      중심시력이 손상받으면 보려고 하는 곳이 선명하게 보이지 않고, 시야에서 특정 지역이 보이지 않는 암점이 생깁니다. 따라서 글씨를 읽거나 먼 거리에서 사물의 세밀한 부분을 구별하기가 어려워집니다. 그러나 주변부 시야는 보이는 경우도 있어 상의 움직임을 파악하는 능력은 유지됩니다.     2) 주변부 시야결손(협소한 시야) 중심시야는 유지되어 중심부 시력은 남아있으므로 바로 앞을 볼 수는 있으나, 주변시야가 좁아져 주변부가 잘 보이지 않습니다. 속칭 터널시야로 불리며 매우 진행된 망막색소변성이나 녹내장 환자에서 볼 수 있습니다.     3. 그 외 증상 어두운 조명 하에서 시기능이 떨어져 생활이 어려운 야맹증을 호소하거나, 색깔을 구분하는 능력이 떨어져 색 구분에 어려움을 느낄 수 있습니다. "
저혈압,"우리나라에선 어지러우면 대부분 빈혈이라고 판단하고 일부 사람들은 빈혈치료제를 스스로 사서 복용하기도 합니다. 그러나 어지러운 증상의 원인 중 빈혈은 여러 원인 중 하나에 불과하고 저혈압도 어지러운 증상의 원인 중의 하나입니다. 우선적 저혈압의 원인이 되는 질병이나 상태에 따른 증상이 있는데 이는 혈압이 낮아지는 속도와 이에 적응하는 정도에 따라 무증상에서부터 실신 등 다양하게 나타납니다. 가령 수축기 혈압이 140 mmHg에서 100 mmHg으로 갑자기 떨어지면 비록 100 mmHg가 90 mmHg 이상의 정상이라고 해도 어지럽거나 쓰러지는 등의 증상이 나타나지만, 천천히 떨어지면 80 mmHg 라도 증상이 없거나 피로감 정도만 느끼게 됩니다. 그러므로 언급한대로 저혈압은 단순한 숫자가 아닌 여러 요소를 고려하여 진단해야 합니다.  - 어지러움  - 두통  - 피로감  - 가슴답답  - 미열  - 불규칙한 맥박  - 발작 경험  - 속이 메스껍거나 구토  - 정신 집중이 안됨  - 시력이 흐려짐  - 목이 마름 - 차고 축축한 피부 - 창백 - 호흡곤란: 처음에는 움직일 때, 심해지면 가만히 있어도 나타남  - 매사에 무관심해짐  - 우울증  - 실신  - 사망 "
전해질 이상,"가벼운 형태의 전해질 이상은 증상이 없을 수 있습니다. 증상은 보통 전해질 이상이 심해질 때 발생합니다. 모든 전해질 불균형이 같은 증상을 일으키는 것은 아니지만, 대부분 비슷한 증상이 나타납니다.  <전해질 장애의 일반적인 증상>​​ • 불규칙하거나 빠른 심박수 • 피로, 무기력증 • 구역, 구토 • 설사 또는 변비 • 복부 통증, 경련 • 근육의 경련, 위약감, 무감각, 통증 • 경련 또는 발작 • 혼수, 두통 이런 증상이 있다면 전해질 이상일 수 있으니 병원을 찾는 것이 좋습니다. 전해질 이상은 치료하지 않으면 생명을 위협하는 심각한 상태로 진행할 수 있습니다. "
정계정맥류,"대부분의 경우 아무런 증상이 없으며, 실제 자기가 정계 정맥류를 가지고 있는지도 모르고 지내는 경우가 많습니다. 그러나 심한 운동을 하거나 오랫동안 서서 일을 하는 경우에는 증상이 나타나는 경우가 있습니다.  고환에 둔한 동통이 동반되거나 음낭이 묵직한 무게감이나 당기는 느낌이 있을 수 있습니다. 이때 바로 누운 자세를 취하면 증상이 없어지거나 감소됩니다. 음낭에 늘어난 정맥 혈관 덩어리가 보이거나 만져지며, 정계 정맥류가 동반된 측의 고환이나 음낭에 불편감이 있을 수 있고, 정계 정맥류가 동반된 측의 고환이 반대측보다 크기가 작아지는 위축 현상이 동반되기도 합니다.  별다른 자각 증상이 없고 신체검사에서는 만져지거나 나타나지 않지만 초음파 검사에서 발견되는 경우를 '무증상 정계 정맥류'라고 분류합니다. 무증상 정계 정맥류의 치료가 남성 불임에 미치는 효과에 대해서는 연구자마다 아직 이견이 많습니다. 2018년 13편의 연구 분석 결과에서 무증상 정계 정맥류 치료 후 정액 지표는 개선되었으나, 임신율의 증가를 확인하지는 못했습니다. "
조기난소부전,"1) 난소 기능 저하로 인해 월경 주기가 변화할 수 있습니다. 월경 간격이 길어지거나 월경을 하지 않는 경우가 많습니다.  2) 여성 호르몬 감소로 인한 증상이 나타날 수 있습니다.  - 얼굴과 목, 어깨, 등이 후끈 달아오르는 증상(안면 홍조, 열성 홍조)이 가장 흔합니다. 홍조와 함께 땀을 흘리기도 합니다. 가슴이 두근두근하는 증상(심계 항진)도 같이 나타날 수 있습니다.  - 이외에도 우울감, 불면증, 관절통, 소변을 자주 보는 증상, 요실금, 성관계시 통증, 기억력 감퇴 등이 나타날 수 있습니다.  - 난소 기능이 저하되었을 때 증상이 나타나기 때문에 난소 기능이 좋아졌다 나빠지기를 반복하는 경우 증상은 잠시 나타날 수도 있고, 심하지 않을 수도 있습니다. "
조산,"조기진통의 경우 진통의 강도 및 주기가 다양하고 산모가 느끼는 주관적인 증상도 다양합니다. 임상적으로 처치가 필요한 조기진통은 대개 규칙적이면서 지속적이고, 시간이 지남에 따라 조금씩 더 강한 진통이 발생하게 됩니다. 이 경우 질 출혈이 동반되기도 하고 조기 양막 파수가 발생하는 경우도 있습니다. 과거에는 20분 동안 네 번, 혹은 60분 동안 여덟 번 이상의 자궁수축이 있으면서, 자궁 경부의 진행성 변화가 있는 경우에 조기 분만 진통으로 진단을 내렸습니다. 현재는 조기 분만 진통을 특정한 자궁 수축의 횟수나 자궁 경부의 상태로 제한하지 않고, '임신 37주 이전에 자궁 경부의 변화를 동반하는 규칙적인 자궁 수축'으로 정의하고 있습니다. 하지만 임신 중 흔히 발생하는 가진통은 정상적인 현상이며 분만으로 이어지지 않기 때문에 입원이나 치료가 필요하지 않습니다.  그러나 산모 스스로 조기진통의 구별이 어려울 수 있으므로 이상 징후가 느껴지는 경우에는 즉시 병원에 방문하여 진찰을 받아야 합니다. 진통이 전형적이지 않은 경우도 있어 간혹 요통이나 골반이 내려앉는 느낌으로 나타나기도 하며 질 분비물이 비정상적으로 증가하기도 합니다. 따라서 질 분비물 증가, 물 같이 흐르는 질 분비물, 출혈, 규칙적인 복통이나 다른 때와 달리 통증이 발생한 경우에도 즉시 병원에 방문하여 진찰을 받아야 합니다. "
좌골신경통,"좌골신경은 허벅지 바깥쪽, 종아리의 바깥쪽과 뒤쪽, 그리고 발목 안쪽 복숭아뼈 주변을 제외한발의 거의 모든 부분의 감각을 지배합니다. 좌골신경이 손상되어 좌골신경통이 발생하면, 이 감각 지배 부위를 따라 통증이 발생합니다. 통증은 주로 띠 모양으로 엉덩이나 허벅지 바깥쪽에서 시작해서 종아리 바깥쪽과 뒤쪽으로 내려오는 것이 일반적입니다. 또한 통증은 주로 날카로운 양상으로, 환자마다 다양한 단어로 설명을 하는데, 주로 표현하기로는 '저리다'. '아리다' '전기 오듯 쩌릿하다', '칼로 저미는 듯 하다'라고 합니다. 통증은 지속적인 경우도, 간헐적인 경우도 있습니다. 화장실에서 배변을 하거나 무거운 것을 들 때, 기침을 하는 등, 순간적으로 복압이 증가될 때 통증이 유발될 수 있습니다. "
주혈흡충증,"주혈흡충에 감염될 경우 보통 2-6주 정도의 무증상 잠복기를 거치게 됩니다. 이후 급성기와 만성기 증상으로 진행할 수 있습니다. 1) 급성기 증상  주혈흡충 감염 후 1개월 내지 2개월 안에 피부발진이나 가려움증, 오한, 발열, 기침, 근육통 등이 나타납니다. 무증상 감염도 많으며 감염된 지 약 1개월 후 체내의 기생충이 충란을 낳기 시작하면 충란이 간, 장관, 방광, 중추신경계 등으로 운반되어 이에 따른 증상이 나타날 수 있습니다. 일본주혈흡충 및 만손주혈흡충 등의 감염 시 충란이 주로 장의 벽과 간으로 운반되어 육아종성 병변을 일으키며, 발열, 구역질, 호산구증가증, 복부 불쾌감, 설사, 점액성 혈변, 체중감소, 기침, 간과 비장(지라)이 커지는 간비종대 등을 보일 수 있습니다. 방광주혈흡충 감염 시 충란이 주로 요로나 방광으로 배설되어 혈뇨, 빈뇨, 요실금, 배뇨곤란, 사타구니 부위의 통증 등이 나타날 수 있습니다. 2) 만성기 증상   일본주혈흡충 및 만손주혈흡충 감염 시 소화기능에 장애가 생기고, 간과 비장이 커지는 간비종대, 간경화증 등이 생기며, 방광주혈흡충 감염 시 방광결석, 요로협착이나 폐쇄 등이 있을 수 있습니다. 드물게 충란이 뇌나 척수에 침투하여 간질, 마비, 척수염 등을 일으키는 경우도 있습니다. 방광주혈흡충 감염은 치료되지 않고 오래 경과되면 방광암을 유발할 수도 있습니다. "
죽상경화증,"상당한 정도의 죽상경화증이 있더라도 증상이 곧바로 나타나지는 않는 것이 대부분입니다. 죽상경화증이 진행되어 동맥 내경의 50% 이상이 좁아져 있을 때 그 말초 부위로 혈류 공급이 감소함으로써 비로소 증상을 느끼게 되는 것이 보통입니다. 그러므로 많은 사람들은 심장, 뇌, 팔다리에 혈액이 부족한 증상이 생기게 되고 심근경색증이나 뇌졸중 같은 응급 질환이 발생하기 전까지는 심각한 죽상경화증이 있다는 것을 인식하지 못하는 것이 대부분입니다.     1. 협심증  심장근육에 혈액을 공급하는 관상동맥의 혈관이 죽상경화증으로 인하여 좁아지게 되면 흉통을 호소하게 됩니다. 이런 경우 흔히 협심증이라고 하는데, 전형적인 협심증의 경우 가슴이 쪼인다, 쥐어 짠다, 가슴이 답답하다 라고 호소를 합니다. 흉통이 심한 경우는 앞가슴 한가운데에서 왼팔, 턱, 목 등으로 퍼지기도 합니다. 흉통의 지속 시간은 보통 1분에서 5분 이내이고 계단에 올라가거나, 등산을 하거나, 무거운 물건을 들거나 하는 등의 심장이 일을 많이 하게 되는 경우에 통증이 유발됩니다. 또한 통증이 국소적이지 않고, 경계를 그릴 수 없을 정도로 가슴 부위에 광범위한 통증을 호소합니다. 가끔 노인 환자나 당뇨를 오래 앓았던 분들의 경우 협심증이 있어도 흉통을 호소하는 대신 그냥 '답답하다' 하거나 '숨이 찬다', '어지럽다', '힘이 없다' 같은 비특이적인 증상을 호소하는 경우도 있기 때문에 주의를 기울여야 합니다.  2. 뇌졸중  흔히 중풍으로 알려져 있는 뇌졸중의 증상은 원인과 발생 부위에 따라 다양합니다. 일반적으로 갑자기 감각이 이상하거나, 심하게 어지러운 경우, 팔 다리에 힘이 빠지거나 말이 어눌한 경우 뇌졸중인지 의심을 해 보아야 합니다. 심한 경우 반신불수 또는 의식소실 등을 동반합니다.  3. 말초혈관질환  팔다리의 동맥 혈관에 죽상경화증이 심하면 말초 동맥 질환이 생기게 되는데 증상이 없는 경우부터 많이 걸어다니면 다리가 아픈 간헐적 파행, 안정 시 하지 통증, 허혈성 궤양, 괴저 병변까지 다양하게 나타납니다. "
중이염,"1) 귀통증 중이강 내의 삼출액이 고막을 밀어 팽창하면 귀에 통증이 발생하게 됩니다. 소아는 귀의 통증을 직접 호소할 수도 있으나, 영아는 귀를 잡아당기거나 단순히 보채고 평소보다 많이 울 수도 있고, 눕거나, 씹거나, 빨 때 귀의 통증이 심해질 수 있기 때문에 잘 먹지 않거나 자지 않을 수 있습니다. 2) 귓물(이루) 삼출액은 점차 고름으로 바뀌고 압력도 높아져서 이에 의한 압력이 어느 수준을 넘으면, 고막을 터뜨리고 외이도로 흘러나오게 됩니다. 일단 고막에 구멍이 생겨 고름이 흘러나오면 고막에 대한 압력이 소실되어 통증은 사라지게 됩니다. 3) 난청 중이강 내에 고인 삼출액은 소리의 전달을 방해하므로 소아는 일시적인 난청이 생기게 됩니다. 급성 중이염은 통증, 발열 등과 같이 급성 염증의 증상이 잘 동반되지만 삼출성 중이염은 특별한 염증의 증상 없이 난청 증상만 나타날 수 있습니다. 그 밖에 발열, 구역 및 구토, 어지러움 등을 호소할 수 있습니다. 또한 중이염은 코와 목구멍 감염이 함께 발생하는 경우가 많아 콧물, 코막힘 등의 감기 증상이 동반될 수 있습니다. 중이염은 소아에서 매우 흔하나 위에 열거한 증상들이 있어도 잘 표현하지 못하는 경우가 많습니다. 따라서 부모가 관심을 가지고 병을 의심하여 병원에 데리고 가야 적절한 치료를 시기를 놓치지 않고 받을 수 있습니다. 왜냐하면 태어나서 처음 몇 년간은 말을 배우는 데 있어서 매우 중요한 시기이며 소아는 이 시기에 다른 사람들이 하는 이야기를 듣고 언어를 배우기 때문입니다. 잘 듣지 못하면 대화 능력이 떨어지고 집중도 어렵기 때문에 다른 모든 발달에 영향을 미칠 수가 있습니다. 이런 이유로 소아에서 다음과 같은 증상이 있으면 중이염을 의심하고 의사의 진료를 받는 것이 좋습니다. ∙ 평소보다 많이 보채거나 운다. ∙ 잠을 잘 자지 못한다. ∙ 열이 난다. ∙ 귀를 잡아당기거나 자꾸 만진다. ∙ 귀에서 분비물이 흘러나온다. ∙ 균형을 잘 잡지 못한다. ∙ 조용한 소리로 말하면 알아듣지 못한다. ∙ 텔레비전이나 라디오의 소리를 키운다. ∙ 크게 말한다. ∙ 학교에서 주의 집중을 하지 못한다. "
중증열성혈소판감소증후군(SFTS),"중증열성혈소판감소증후군 바이러스에 감염된 작은소피참진드기(또는 작은소참진드기) 등에게 물린 후, 1~2주간의 잠복기가 지나고 나면 1~3일 넘게 고열(38~40℃까지)이 지속됩니다. 이때 혈액검사를 해보면 환자의 혈소판이 감소해있고 백혈구수치도 감소되어있는 것으로 확인되는 경우가 많습니다. 구역감, 구토 및 설사 등 소화기 증상이 나타나고, 림프절이 커진 채로 1~2주 이상 지속되기도 합니다. 다발성 장기부전(콩팥기능 저하, 혈압저하 등)이나 신경학적 증상(어지러움, 섬망, 두통, 발작 등)이 발생하기도 하고, 심할 경우 혼수상태에 빠지기도 하는 사망률이 높은 중한 병입니다. "
직업성 폐질환(진폐증),"진폐증에서 가장 흔히, 그리고 공통적으로 경험하는 증상은 호흡곤란, 기침, 객담 및 흉통 입니다. 특히 석면폐증은 호흡곤란과 흉통이 더 심하다고 알려져 있습니다. "
쯔쯔가무시병,"1. 잠복기  쯔쯔가무시병의 잠복기는 일반적으로 1~3주입니다. 감염된 털진드기의 유충에 물린 뒤 1~3주 후에 갑자기 오한, 발열, 두통이 시작됩니다. 이어서 기침, 구토, 근육통, 복통 및 인후염이 동반되며 발진과 가피가 나타납니다. 2. 임상증상  1) 발진  발병 3-7일에 간지럽지 않은 홍반성 구진성 발진이 몸통에서 시작하여 상하지로 퍼집니다. 발진은 직경 3~5 mm의 홍반성 반점으로 경계가 비교적 명확하며, 서로 합쳐지는 경향은 없습니다. 눌러보면 붉은 색이 쉽게 없어지므로 자반 같은 출혈성 병변과 구별됩니다. 발진은 손바닥과 발바닥을 제외한 상, 하지와 체간에 주로 발생하고, 1-2주 정도 지나면 소실됩니다.       2) 가피(eschar)  진드기에 물린 부위에 직경 5-20 mm가량의 가피가 형성되는데 이는 쯔쯔가무시병 진단에 가장 중요한 임상 소견입니다. 털 진드기에 물린 자리는 초기 구진에서 수포, 궤양을 거쳐 검은색 가피로 덮이고 가피 주변은 붉은색 홍반으로 둘러싸이는데 증상이 나타날 때쯤이면 전형적인 가피가 형성됩니다. 가피는 우리나라 쯔쯔가무시병 환자의 약 50-93%에서 관찰되며, 팬티 속, 겨드랑이, 오금 등 피부가 겹치고 습한 부위에 자주 생깁니다. 배꼽, 귓바퀴 뒤, 항문 주위, 머릿속 등 찾기 어려운 곳에 숨어있는 가피도 있으므로 철저한 신체검사가 필요합니다.  가피는 신체의 후면보다는 전면에 많고, 남녀 간에도 다소 차이를 보입니다. 남자의 경우에는 주로 배꼽 하방 전후 30cm 이내의 부위에서 확인되며, 여자는 배꼽 상방 전 흉부, 배꼽 하방 전후 30cm 이내 부위 등의 순으로 확인됩니다. 가피는 가을철 열성질환으로 임상양상이 비슷한 신증후출혈열, 렙토스피라병 발병 초기 쯔쯔가무시병을 감별진단하는 데 결정적인 도움이 됩니다.      3) 발열  첫째 주 동안 40도에 가까운 고열이 나면서 두통과 결막충혈이 흔히 동반됩니다. 고열, 두통, 결막충혈, 발진은 신증후출혈열, 렙토스피라병 등에서도 나타나는 증상으로 원인질환을 감별하는 데 도움이 되지는 못합니다.  4) 그 외 증상  가장 흔한 증상은 발열과 오한, 두통, 근육통, 전신쇠약감 등으로 거의 모든 환자에서 나타납니다. 그 외 관절통, 인후통, 기침, 오심과 구토, 복통, 가슴답답함, 의식변화, 전신 경련 등이 나타날 수 있습니다. "
척추관 협착증,"척추관 협착증은 대부분 퇴행성에 의한 것이기 때문에 초기의 증상은 퇴행성 척추염과 비슷하여 서서히 시작됩니다. 허리에 막연한 무지근한 통증과 뻣뻣함이 나타나는데 습하고 찬 기후에 악화되고 따뜻하게 해 주면 완화됩니다. 또한 활동에 의하여 악화되고 안정을 취하면 호전되는 것이 전형적인 양상입니다. 문화적 배경이나 관습, 개인의 경험적인 요소나, 통증에 대한 민감도에 따라 병원에 오지 않고 수년간 지내기도 하며 증상이 악화되었을 때 의사를 찾기도 하지만, 대부분은 증상에 따라 자연적인 현상으로 받아들이고 불편함을 받아들입니다. 일반적으로 증상이 자주 발생하고 심해질 때, 특히 보행이나 시장에 가는 등의 일상적인 활동이 지장 받을 때 의사를 찾아오게 되며 이 시기가 되면 증상은 신경성 간헐적 파행(걸으면 아프고 멈추면 통증이 덜 해지는 증상)에 좀 더 가까워지고 통증, 마비, 경련, 저림, 근력 약화 등이 나타납니다. 환자의 85%는 둔한 쑤시는 통증을, 57%는 감각 이상을, 47%는 하지 근력의 약화를, 15%는 쥐가 나는 감각을 느낍니다. 증상은 요배부(허리)와 둔부(엉덩이)에서 시작하며 점차 무릎 쪽으로 퍼져가며 흔히 피부 신경 분포의 양상과는 일치하지 않습니다. 하지의 증상은 일반적으로 비대칭적으로 한쪽 다리에 나타나지만 양쪽 다리에 나타날 수도 있습니다. 한쪽 피부 신경 분포에 따라 나타나는 증상은 전형적인 신경근 병변으로 심한 추간공 혹은 외측 함요부 협착에서 흔히 볼 수 있습니다. 좌골신경통 증상이 갑자기 나타나거나 심해지는 것은 기존 척추관 협착증에 수핵(디스크) 탈출증이 함께 있을 가능성을 시사합니다. 척추관의 크기는 자세에 따라 달라지기 때문에 일반적으로 허리를 펼 때 증상은 악화되고 구부릴 때 호전됩니다. 서거나 허리를 편 자세에서 증상이 나타나는 환자의 경우 앉아서 허리를 구부리면 80%가, 단지 허리를 구부리는 것만으로도 75% 이상이 그 증상이 완화되는 것을 경험합니다. 환자들은 대부분 그들의 증상을 분명하게 설명은 못하지만 구부리고 앉거나 의자나 전봇대에 혹은 벽을 짚고 구부리면 증상이 완화된다는 것을 알고 있습니다. 많은 환자는 수개월에 걸쳐 쉬지 않고 걸을 수 있는 거리가 점차 감소하는 것을 경험합니다. 얼마 걷지 못한다 할지라도 허리를 구부리게 되는 자전거 타기는 지장을 받지 않습니다. 나이가 많은 협착증 환자에서 유인원처럼 구부정한 자세를 하는 것을 흔히 볼 수 있습니다. "
척추의 형태 이상(척추 후만증),"청소년기 후만증이나 강직성 척추염의 경우를 제외한 대부분의 척추 후만증에서는 심한 요통과 척추관 협착증의 증상인 하지 방사통, 간헐적 파행, 보행 장애 등이 나타납니다. "
척추의 형태 이상(척추측만증),"가장 흔한 청소년기형 특발성 척추측만증에서는 일반적으로 신체의 기능 장애는 없으나 겉으로 보이는 변형이 문제가 됩니다. 양쪽 어깨 높이와 견갑골의 비대칭, 몸체와 양쪽 팔 사이 간격의 비대칭, 늑골 돌출고(한쪽 등이 튀어나와 보이는 것), 유방 크기 및 허리 곡선의 비대칭 등을 관찰할 수 있습니다. 그러나 비정상적으로 측만증을 보이는 환자가 심한 요통을 동반하고 있을 때는 원인 질환을 찾아 보아야 합니다. 구조적 측만증의 경우에 치료하지 않으면 악화되어 더 큰 기형을 초래할 수도 있으며, 이때는 미용상의 문제뿐만 아니라 심장, 폐, 다른 내장 기관에도 영향을 주며 심할 경우 수명이 단축될 수도 있습니다. 성인이 된 후 발생하는 퇴행성 측만증의 경우에는 동반되어 발생하는 신경근 자극 증상과 척추관 협착증이 문제가 되어 요통 및 하지 방사통, 보행 장애, 간헐적 파행의 증상을 호소합니다. "
천식,"호흡 곤란, 기침, 천명(쌕쌕거림) 등 전형적인 천식 증상 외에도 다양한 증상이 나타납니다. 예를 들어 반복적인 마른기침, 가슴이 답답하거나 흉부 압박감, 또는 목구멍에 가래가 걸려 있는 것 같은 증상 등이 있습니다. 감기에 걸린 후에 호흡 곤란이 악화되거나, 달리기 같은 운동 후에 호흡 곤란, 쌕쌕거리는 숨소리 등 증상들이 나타나는 경우가 많습니다. 주요 증상은 다음과 같습니다. 1. 천식의 주요 증상  1) 천명  천명은 숨을 들이쉬고 내쉴 때 쌕쌕 혹은 휘이~휘이~ 하는 휘파람 같은 소리가 나는 것입니다. 심하지 않은 천명은 청진기로 청진해 보았을 때만 느껴지지만, 심한 천명은 본인이나 주위 사람이 들을 수 있기도 합니다.  2) 기침  주로 한번 시작하면 그칠 줄 모르고 계속하기 때문에 발작적이라고 합니다. 또한 천식의 기침은 낮보다는 밤에 심해지는 경향을 보입니다.  3) 흉부 압박  가슴을 조이는 듯한 느낌이나 답답한 느낌이 듭니다. 이는 좁아진 기도로 인해 공기의 흐름이 여의치 않아 나타나는 증상입니다.  4) 호흡 곤란  빨대를 입에 물고 숨을 쉬는 것처럼 숨쉬기가 매우 힘들어지기도 합니다. 때에 따라서는 그 이상으로 힘들 수도 있고, 심할 때는 전혀 숨을 쉬지 못할 정도가 되어 의식을 잃고 응급실로 실려 올 수도 있습니다. 한편 천식의 호흡 곤란은 숨을 들이쉴 때보다 내쉴 때 더 힘이 드는 경우가 많습니다.  5) 가래  좁아진 기관지에 염증이 동반되어 점막 표면에 분비물이 많아지며 그것이 바깥으로 배출되는 것이 가래입니다. 가래는 좁아진 기관지를 막아서 기침을 발생시키며 호흡 곤란을 더욱 심하게 합니다.  2. 천식의 기타 증상  빠른 호흡, 호기(숨을 내쉬는 것)의 지연, 빠른 심박수, 건성 수포음등도 나타날 수 있습니다. 매우 심각한 천식 발작에는 산소 부족으로 인한 청색증이 올 수 있고, 의식을 잃을 정도의 흉통을 경험하기도 합니다. 혹은 의식을 잃기 직전에 팔다리가 무감각해지거나 손바닥에 땀이 날 수도 있습니다. 일반적인 치료에도 반응하지 않는 심각한 천식 발작은 호흡 정지를 일으켜 환자를 사망에 이르게 할 수도 있습니다. "
췌장염,"1. 급성 췌장염  가장 흔하고 대표적인 증상은 상복부의 심한 통증입니다. 급성 췌장염에서 통증의 원인은 췌장이 부을 때 췌장을 싸고 있는 막이 늘어나면서 막에 분포한 신경이 자극을 받아 나타납니다. 통증은 췌장염의 정도나 사람에 따라 느끼는 정도가 다르지만 대부분 매우 심한 통증을 경험합니다. 1) 급성 췌장염의 주요 증상  • 심한 상복부 통증: 알코올성 췌장염은 과음한 날 나타날 수 있으며, 담석성 췌장염은 과식하거나 기름진 음식을 먹은 날 저녁 또는 다음 날 새벽에 잘 나타납니다. 천정을 보고 똑바로 누우면 통증이 심해져 새우처럼 좌측으로 웅크리는 자세를 취합니다. 똑바로 누우면 부은 췌장이 뒤의 척추에 눌려 췌장막이 더 늘어나기 때문입니다. 치료하지 않는 한 통증은 저절로 가라앉지 않습니다. • 오심과 구토가 동반되는 경우가 많습니다.  • 황달, 붉은색 소변이 관찰될 수 있습니다. 췌장의 머리 부분이 부어 이곳을 지나가는 담관을 누르기 때문입니다.  • 맥이 빠르고 때에 따라 미열도 관찰됩니다. 심하면 쇼크(shock) 상태에 빠지기도 합니다.  2) 병원을 방문해야 하는 경우 급성 췌장염이 의심되면 일단 병원을 방문해야 합니다. 심한 통증이 있으면 속히 응급실을 방문합니다. 담석에 의한 중증의 급성 췌장염은 치료 시기가 환자의 예후를 좌우합니다.  2. 만성 췌장염  췌장은 전체의 80% 정도가 파괴될 때까지 기능이 유지됩니다. 그래서 일반적으로 증상이 있는 만성 췌장염은 이미 많이 진행된 상태로 판단됩니다. 증상은 췌장의 외분비 기능과 내분비 기능의 손상으로 나타납니다. 외분비 기능 장애는 여러 영양분의 흡수 장애를 초래하는데 흔히 가장 먼저 나타나는 증상은 지방분의 흡수 장애로 생기는 지방변입니다. 즉 흡수되지 않은 지방이 대변에 섞여 나와 설사를 하고 변에서 직접 지방을 관찰할 수 있습니다. 내분비 기능 장애로 당뇨가 발생합니다. 이는 췌장의 인슐린 분비 세포 파괴에 의한 것이므로 먹는 약 보다는 인슐린 주사를 맞아야 합니다. 우리나라 만성 췌장염 환자는 섭취하는 음식에 지방이 적어서인지 지방변을 호소하는 외분비 기능 장애보다 당뇨 증상을 보이는 내분비 기능 장애가 더 많습니다. 또 다른 중요한 증상은 통증입니다. 만성 췌장염에서는 췌장이 붓기보다는 오히려 쭈그러들어 있기 때문에 통증의 원인은 급성 췌장염과 다릅니다. 좁아진 췌관과 췌장에 분포하는 신경의 염증성 변화가 통증의 원인으로 여겨집니다.  통증은 환자에 따라 심한 정도와 발현 빈도, 위치가 매우 다양하게 나타납니다. 오랜 기간 지속적인 통증을 호소할 수도 있고 통증이 있다 없다를 반복하기도 합니다. 즉 통증과 통증 사이에 통증이 없는 시기가 있습니다. 대부분 음식을 먹으면 통증이 악화되기 때문에 체중 감소가 심합니다.   1) 만성 췌장염의 주요 증상   (1) 상복부 통증 • 통증의 양상은 미약한 통증에서 매우 심한 통증, 지속적인 통증 또는 주기적인 통증으로 개인에 따라 차이가 니다.  • 주로 식사를 하면 통증이 악화됩니다.  • 급성 췌장염과는 달리 통증이 오래 지속되는 경우가 많아 진통제 의존성이 생기기도 합니다.  • 영상 검사로는 매우 진행된 만성 췌장염이라도 통증이 없을 수 있습니다.   (2) 만성 설사, 지방변, 무기력증: 췌장의 외분비 기능 부전에 의해 나타납니다.  (3) 체중 감소: 췌장의 외분비 및 내분비 기능 부전 모두가 원인입니다.  (4) 황달: 췌장 머리 부분에 췌장염으로 생긴 염증성 종괴나, 가성낭종이 담관을 압박하여 증상이 나타납니다. 2) 병원을 방문해야 하는 경우  만성 췌장염은 원칙적으로 평생 전문의의 관리가 필요합니다. 증상과 합병증이 없는 초기의 만성 췌장염은 대부분 정기적인 경과 관찰만 합니다. 하지만 증상이나 합병증이 이미 진행된 췌장염은 통증과 췌장의 내분비, 외분비 기능 부전에 대한 평생 관리가 필요합니다. "
치아맹출장애,맹출 장애로 인해 치아가 정상 시기에 정상적인 순서로 맹출하지 못하면 많은 문제를 일으킬 수 있습니다.  맹출 장애 때문에 나타날 수 있는 증상은 아래와 같습니다.  ∘ 인접 치아의 경사로 인한 공간상실 및 정중선의 변위 같은 심미적 문제  ∘ 인접 치아의 전위와 치근 흡수  ∘ 치열 궁의 길이 상실로 인한 부정 교합  ∘ 낭종의 발생  ∘ 감염 및 연관통 
