label,text
피부염(Dermatitis),
피부의 양성 종양(Benign skin tumor),"피부의 양성 종양 중 흔히 발생하는 대표적인 종류는 다음과 같습니다.

① 표피 낭종표피 낭종은 피부 표피로 둘러싸인 각질과 그 부산물을 함유한 낭종입니다. 이는 모피지 모낭의 막힘, 상처 난 후 표피 세포의 진피로의 이식, 태생기 융합면을 따른 표피 세포의 포착 등에 의해 발생하는 것으로 생각됩니다.

② 사마귀사마귀는 사람 유두종 바이러스 감염에 의해 발생합니다.

③ 지루 각화증지루 각화증은 원형의 갈색 내지 흑색 구진이나 판으로 나타납니다.

④ 비립종비립종은 백색이나 황색의 얕은 각화 낭종으로, 1~2 mm의 둥근 구진으로 나타납니다.

⑤ 광선 각화증광선 각화증은 국한성의 붉은 병변이 생기는 것으로, 표면이 거칠거나 각화된 표피 종양입니다. 이는 태양이나 인공 광원에 지속적으로 노출되어 발생하는 질환입니다. 광선 각화증은 흔히 촉진을 통해 거친 표면을 확인할 수 있으며, 전암 병변에 해당됩니다.

⑥ 피지샘 증식증피지샘 증식증은 단발성 혹은 다발성으로 중노년의 얼굴, 특히 이마에 잘 나타나는 작은 황색 구진입니다. 중심부가 함몰되어 있는 매우 흔한 양성 종양입니다.

⑦ 피부 섬유종피부 섬유종은 섬유 모세포, 조직구, 혈관이 국소적으로 증식된 양성 종양입니다. 수 mm~수 cm의 갈색 혹은 홍갈색의 단단한 구진 및 결절이 단발성으로 나타납니다. 이는 신체 어느 부위에도 발생할 수 있습니다.

이외에도 다양한 종류의 양성 피부 종양이 있습니다."
피질하 경색과 백질뇌증을 동반하는 상염색체 우성 뇌동맥질환(Cerebral Autosomal Dominant Arteriopathy with Subcortical Infarcts and Leukoencephalopathy),"피질하 경색과 백질뇌증을 동반하는 상염색체 우성 뇌동맥질환은 20대 중반에서 45세 사이에 증상이 발현됩니다. 환자는 평균 65세경에 사망합니다. 이 질환의 주요 증상은 다음과 같습니다.

① 뇌졸중뇌졸증은 이 질환의 가장 보편적인 증상입니다. 연구 결과에 따르면 증상을 나타내는 환자의 87%가 허혈성 병변을 나타냈습니다. 대부분의 환자가 재발을 경험하였고, 모든 환자가 사망할 때까지 뇌졸중으로 고통을 받았습니다.

이 질환은 일차적으로 백질과 대뇌 기저핵의 작은 동맥들로부터 영향을 받습니다. 보통의 환자에게는 뇌졸중의 보편적인 위험 요인인 고혈압이나 다른 혈관성 장애가 나타나지 않습니다.

② 치매치매는 이 질환을 앓고있는 환자에게 나타나는 두 번째로 흔한 증상입니다. 80% 정도의 환자가 사망하기 전에 이를 경험합니다. 혈관성 치매의 증상인 팔, 다리 등의 마비나 언어 장애, 구동 장애, 시야 장애 등이 동반되며, 인지 능력이나 정신 능력이 서서히 나빠지거나, 단계적으로 악화되는 양상이 나타납니다. 혈관성 치매는 보편적으로 반복되는 뇌졸중 이후에 진행되지만, 이 질환을 앓고 있는 환자에게는 뇌졸중의 병력 없이도 진행성 치매가 나타납니다.

③ 편두통편두통은 이 질환을 앓고있는 환자에게 가장 먼저 나타나는 증상 중 하나입니다. 환자의 약 22%가 편두통을 경험하였으며, 80% 정도가 전조를 동반한 편두통을 호소했습니다. 여러 연구 결과에 따르면 허혈성 병변이 평균 45세에 나타나는 것에 비해 훨씬 빠른 시기인 평균 26세에 전조를 동반한 편두통이 나타납니다.

④ 기분 장애심한 우울증을 동반한 기분 조절 장애와 정신적 장애는 20%의 빈도로 나타납니다. 간혹 교대성 조증이 나타나기도 합니다.

⑤ 기타10%의 환자에게 간질성 발작이 나타났습니다."
피판술을 통한 조직의 재건(Tissue reconstruction with flaps),"결손의 깊이에 따라 지방층, 힘줄, 관절, 뼈의 노출이 발생할 수 있고, 이 경우 외부의 여러 상재균의 유입으로 인한 감염을 초래할 수 있습니다.

"
하지 정맥류(Varicose veins),"하지 정맥류 환자는 대부분 미용적인 문제로 병원에 방문합니다. 그러나 하지 정맥류 혹은 하지 정맥류와 동반된 정맥 부전의 복합적인 증상 때문에 병원에 내방하는 경우도 있습니다.

정맥 부전의 증상으로는 동통, 경련통, 피로감, 둔통, 하지의 안절부절증, 자통, 작열감, 무거움 등이 있습니다. 특히 동통이 주된 증상인 경우에는 근골격계, 신경계, 동맥계 등의 장애로 인한 동통과의 구별이 필요합니다.

이외에 가려움증, 피부 경화, 피부 궤양, 표재 정맥의 혈전 정맥염 등이 있습니다."
하지불안증후군(Restless Legs Syndrome),"하지불안증후군 환자는 다리가 근질근질하고 벌레가 기어가는 불쾌한 느낌, 다리가 당기고 쑤시며 저리고 쥐어짜는 듯한 통증이 느껴져 견디기 힘듭니다. 특히 증상이 밤에 가장 심해져서 수면 장애가 초래됩니다.하지만, 하지불안증후군이라고 해서 하지에만 증상이 나타나는 것은 아닙니다. 상지, 어깨 등에도 증상이 나타날 수 있습니다. 예외적으로는 코끝에도 증상이 있을 수 있습니다. 가만히 휴식을 취하고 있는 경우 오히려 불쾌감이 더 심해집니다. 움직여 주거나 주물러 주면 일시적으로 증상이 완화됩니다.
"
한관종(Syringoma),한관종은 생기더라도 가렵거나 아픈 자각 증상이 나타나지 않습니다. 단지 한관종으로 인해 피부가 지저분해 보여 미용상의 문제가 초래됩니다. 이러한 이유로 한관종을 치료하게 됩니다.
한랭 두드러기(Cold urticaria),한랭 두드러기는 찬 공기나 찬물 같은 차가운 물질이 피부에 닿으면 그 부위에 가려움증이 생기고 피부가 붉게 변합니다. 찬 공기에 노출되어서 체온이 떨어지거나 수영이나 냉수욕으로 전신이 갑자기 찬 물질에 노출되면 전신 가려움증 뿐만 아니라 호흡 곤란 및 쇼크까지 발생할 수 있습니다. 차가운 음료나 아이스크림 등을 섭취한 후 혀와 후두의 점막이 부어올라서 호흡 곤란이 올 수도 있습니다.
한랭글로불린혈증(Cryoglobulinemia),"한랭글로불린혈증은 무증상인 경우가 많으나 한랭글로불린이 혈액에 1~2g/dl 이상이 되면 통증, 자반증, 레이노드 현상, 청색증 등이 나타납니다. 심한 경우 추위에 노출된 부위에 궤양이나 피부 박탈 현상이 나타나기도 합니다.

한랭글로불린혈증 면역글로불린의 종류보다는 응고가 일어나는 온도가 더욱 중요합니다. 제2형의 경우는 단클론 IgM에 다클론 IgG에 의한 경우가 가장 많습니다. 혈관염, 사구체신염, 림프증식성 질환, 혹은 만성 감염성 질환이 동반되는 경우가 많습니다.

한랭글로불린혈증의 증상은 자반증과 관절염이 흔하며, 대개 양측에 대칭성으로 발생하지만 만성적인 관절 변형은 드뭅니다. 말초 신경염도 동반되며, 환자의 70% 이상에서 기저막의 비후를 동반한 증식성 사구체신염이 관찰됩니다.

신증후군도 동반될 수 있으나, 만성 신부전으로 진행되는 경우는 드물고 간 기능 장애와 간염, 특히 C형 간염과 연관되는 경우가 많습니다.

다클론인 제3형은 감염, 자가면역질환, 염증 반응 등 주로 면역계를 자극하는 질환에서 관찰되나, 원발 질환 없이 나타나기도 합니다.
"
한선염(Hidradenitis suppurativa),"한선염의 증상은 여성의 경우에 겨드랑이, 남성의 경우에 서혜부나 항문 주위에 잘 발생합니다. 붉은색의 단단한 종기로 시작해서 시간이 흐름에 따라 물렁 물렁한 종기로 변합니다. 초기에는 여드름에서 볼 수 있는 면포가 보이는 것이 특징입니다.

압통이 있을 수 있습니다. 홍반성 결절이 보이며 장액농성 물질을 분비하여 만성적으로 재발하는 경과가 나타납니다. 고름 주머니끼리 연결되는 누도가 만들어져 벌집 모양이 됩니다.

한선염이 아주 심한 경우에는 안면부의 응괴성 여드름이나 두피의 박리성 봉소염이 동반되기도 합니다."
한센병(Leprosy),"한센병은 다양한 잠복 기간을 가지고 있습니다. 피부에 나타나는 병적인 변화의 종류에 따라 한센병은 크게 나종 나균과 결핵 나균의 두 가지 형태로 구분됩니다.

나종 나균의 잠복기는 결핵 나균 잠복기의 두 배 정도 깁니다. 나병균이 코 점막에 침범하면 딱지가 생기며 코막힘, 출혈 등이 발생하고, 피부에 침범하면 전신에 양쪽 대칭적으로 발진이 넓게 나타납니다. 눈에 침범하면 홍채염이나 각막염이 발생합니다.

결핵 나균의 경우에는 한 개 이상의 경계가 뚜렷한 피부염이 신체에 비대칭적으로 퍼져 나타납니다. 증상이 나타난 피부 부위는 무감각 또는 과다 감각 상태가 됩니다. 특히 말초신경으로의 나균 침범이 심한 특징을 보입니다.
"
한포진(Acute vesiculobullous hand eczema),"한포진의 초기 증상으로 손발 가려움증이 있습니다. 이는 물집이 생기기 전에 나타나기도 합니다. 가려운 증상은 물이나 비누에 접촉하면 더 심해지며, 점차 습진성으로 바뀌게 됩니다. 투명하고 잘 터지지 않는 1~2mm 정도의 작은 물집이 무리지어 손바닥이나 손가락 측면에 발생하며, 열감이나 따가운 느낌이 있을 수 있습니다. 때로는 작은 물집들이 서로 합쳐져서 큰 물집을 형성하기도 합니다. 물집 속에 있는 내용물은 처음에 맑다가 점차 탁해집니다.

"
함몰 유두(Inverted nipple),"첫째로 미관상 아름답지 못하고, 정도가 심한 경우에는 청결을 유지하는 데에도 문제가 있을 수 있습니다. 둘째로는 출산 후 아기에게 젖을 물리는 데에도 어려움이 있을 수 있습니다. 마지막으로는 성감대로서의 기능을 하는데 문제가 있을 수 있습니다. 따라서 함몰 유두는 단순히 미용적인 이유 뿐만 아니라 기능적으로도 복구를 해 주는 것이 좋습니다."
항문 누공(Anal fistula),"항문 누공에서는 피부 쪽으로 난 구멍을 통해 지속적으로 변 냄새가 나는 진물이나 고름 같은 분비물이 속옷에 묻어 나오는 증상이 나타납니다. 항문 주위의 불편감, 통증이 동반되기도 합니다. 고름이 배출되면 부기는 빠지지만, 다시 붓고 찢어져 고름이 나오는 과정이 되풀이됩니다. 간혹 구멍이 막히게 되면 통증과 부종, 열이 발생하기도 합니다. 항문 주위 피부 쪽 구멍(외공)이 한 개 있는 경우와 여러 개 있는 경우가 있습니다. 초기부터 두 개 이상이 있는 경우가 있는데, 이를 복잡 항문 누공이라고 합니다. 이 경우는 치료가 더 어렵습니다. 발생한 고름이 외부로 터져 나오지 않으면 바깥쪽 구멍이 생기지 않으므로 만성적인 염증이 유발됩니다. 항문 누공이 안쪽에만 국한되는 경우도 약 16% 정도 됩니다. 이 경우는 손가락으로 누르지 않으면 통증을 못 느끼는 경우도 있습니다.
"
항문 및 직장의 궤양(Ulcer of anus and rectum),"항문 및 직장의 궤양 증상으로는 배변 후의 잔변감, 복통, 설사가 있습니다. 때로는 혈변을 보는 경우가 있습니다. 전신적인 증상으로는 피로감, 식욕 감퇴, 구역질, 구토, 미열 등이 발생할 수 있습니다."
항문 열구(Anal fissure),"항문 열구가 발생하면 가만히 있거나 의자에 앉을 때에도 아프지만, 특히 배변 시에 찢어지는 듯한 심한 통증이 느껴지고 새빨간 피가 나옵니다. 출혈의 정도는 치핵처럼 변기에 고일 정도의 많은 양이 아니라 화장지나 대변에 묻는 정도의 적은 양이 대부분입니다. 간혹 가려움증이 동반되기도 합니다. 특히 오랜 기간 찢어졌다 아물었다 하는 것이 반복되면, 만성 항문 열구가 됩니다. 이로 인해 찢어진 부위의 바로 옆이나 밑에 일종의 흉터처럼 조그맣게 살이 자란 것이 보입니다.
"
항문 주위 농양(Perianal abscess),"항문의 얕은 부분에 항문 주위 농양이 생기면 항문 주위가 부어올라 밤에 잠을 이루지 못할 정도로 심한 통증과 발열이 일어납니다. 깊은 부위에 농양이 생겼을 때에는 겉보기에 붓지 않고 발열과 통증 증상만 나타납니다. 손가락으로 누르지 않으면 통증이 느껴지지 않는 경우도 있습니다. 고름이 배출되면 통증은 감소하나, 고름이나 진물 등의 분비물로인해 항문 주위가 지저분해집니다. 항문 주위에 좁쌀 만한 구멍이 나타납니다. 구멍이 막히면 농양이 생기는 과정이 반복되기도 합니다.
"
항문 폐쇄증(Imperforate anus),항문 폐쇄증 환아는 태어나면서부터 항문이 막혀 있으므로 태변을 배출시키지 못합니다. 항문 폐쇄증 진단이 늦으면 배가 부풀어 오르는 증상이 나타납니다.
항문소양증(Pruritusani),"항문소양증은 항문이나 항문 주위 피부, 회음부 및 외음부에 참을 수 없을 정도의 가려움 증상을 유발합니다. 가려움 때문에 항문을 긁습니다. 그렇게 되면 항문 주위의 피부는 붉게 변합니다. 이 증상이 흔히 밤에 악화되어 수면을 방해하기도 합니다. 항문소양증이 만성이 되면 항문 주변을 반복해서 긁음으로 인해 항문 주위의 피부가 벗겨지고 통증이 생기게 되거나 항문 주위 피부가 두꺼워져 가죽처럼 변할 수 있습니다. 또 반복하여 긁으면 항문의 피부가 손상되어 통증이 심한 국소적 감염을 일으킬 수도 있습니다. 곰팡이균에 의해 생기는 진균성 항문소양증에서는 항문에 균열이 보이며, 표피가 물에 불은 것 같은 양상을 보입니다. 건선이 항문 주위에 생기게 되면 병변은 경계가 매우 뚜렷합니다. 다른 부위에서도 건선이 나타날 수 있습니다.
"
항문암(Anal cancer),"항문암은 항문 바깥 부위에서 발생한 경우에는 일찍 발견되며, 증상이 없을 수도 있습니다. 항문암 초기에는 대변의 형태가 바뀝니다. 평소 대변이 굵었는데 가늘게 나온다면 항문암의 조기 신호일 수 있습니다. 항문암이 진행되면 항문이나 직장에서 출혈이 나타납니다. 약 30%의 환자는 항문 주위 통증 또는 항문에 이물감을 느낍니다. 갑자기 대변을 보기가 힘들어지거나 횟수가 변하는 등의 배변 습관의 변화, 배변 후 잔변감이 느껴집니다. 항문 부위는 민감한 부분이므로 항문암이 진행되면 심한 통증이 발생할 수 있습니다.

"
항인지질 항체 증후군(Antiphospholipid antibody syndrome),"항인지질 항체 증후군의 임상 증상으로는 동맥 및 정맥의 반복적인 혈전증, 반복적인 태아 손실, 혈소판 감소증이 대표적입니다. 이외에도 신경학적 이상, 용혈성 빈혈, 폐성 고혈압, 심장 질환, 망상 피부 같은 피부 병변, 간비대, 췌장염, 신정맥 혈전증에 의한 신증후군 등이 있습니다.

혈전증은 혈관의 크기나 부위에 관계 없이 어느 곳에든 발생할수 있지만, 가장 흔한 곳은 하지의 심부정맥입니다. 재발이 빈번하고 폐색전증이 합병되기도 합니다. 동맥 혈전증이 가장 흔한 곳은 뇌혈관입니다. 주로 뇌졸중이나 일과성 뇌허혈 발작으로 임상 증상이 발현되고, 심근경색, 말초경색증이 발생할 수 있습니다.

반복적인 자연 유산은 항인지질 항체가 태반의 인지질 항원과 결합하여 태반 성장을 억제하고 태아와 임부를 연결하는 태반 혈관에 혈전증이 생겨 임부로부터 태아에게 산소와 영양분 공급이 되지 않아 발생하는 것으로 알려져 있습니다.

혈소판 감소증, 심장 판막증, 피부 병변, 신경계 증상 등이 나타날 수도 있습니다.

"
해리 장애(Dissociative disorder),"해리 장애에는 해리성 기억 상실, 해리성 둔주, 해리성 정체감 장애, 이인성 장애가 있습니다.

해리성 기억 상실은 중요한 과거 경험이나 개인적 정보를 기억하지 못하는 것이 특징입니다. 환자는 흔히 몇 시간 또는 몇 년 동안 지속적으로 기억하지 못합니다. 그러나 언어, 학습 능력과 같은 정보의 회상 능력에는 손상이 없는 경우가 대부분입니다. 기억 상실은 갑작스럽게 나타나지만, 회복 또한 갑작스럽게 이루어질 수 있습니다.

해리성 둔주는 일정 기간 동안 자신의 과거에 대해 회상하지 못하고 일부 혹은 완전히 새로운 정체성을 갖고 생활을 합니다. 어떤 경우에는 스트레스 상황 후에 일정 기간 동안 갑자기 자신을 인식하지 못합니다. 예를 들어, A라는 사람이 A에 대한 기억을 잊어버리고 B로 살아가다가 갑자기 둔주에서 깨어나 B로 살았던 기억이 한순간에 사라지는 것입니다. 환자는 갑자기 집이나 직장을 떠나 예정에 없던 여행을 하거나 행방불명이 됩니다. 이 증상은 짧게는 몇 시간, 길게는 수년 동안 나타날 수 있습니다.

해리성 정체감 장애는 다중 인격 장애라고도 불립니다. 이는 한 사람 안에 여러 사람의 정체성이 존재하는 것을 말합니다. 한 사람 안에서 다른 이름, 경험, 정체감 등을 가지고 있는 인격들이 번갈아 지배권을 가지며, 서로 갈등하고 다른 인격을 부정하기도 합니다. 일반적으로 2~3명의 주된 존재를 비롯한 부수적인 존재가 있다고 합니다.

이인성 장애는 이인증과 비현실감이 특징입니다. 수시로 자신이 평소와 달리 낯선 사람으로 느끼는 이인증과 외부 세계가 갑자기 달라졌다고 느끼는 비현실감이 발생합니다.
"
해외여행 시 주의사항(Travel counseling),
핵황달(Kernicterus),"핵황달은 초기에 특별한 증상이 없어 다른 질병과 구별하기 힘든 경우가 많습니다. 하지만 며칠이 지나면 아기가 축 처져 건드려도 잘 반응하지 않고 젖을 잘 빨지 않으며, 정상적인 신경 반사가 나타나지 않고, 근육의 힘이 떨어지는 등의 현상이 나타납니다. 이어서 1~2주 동안 근육 경직, 후궁 반사, 경련, 모로 반사 소실, 발열이 나타납니다. 시간이 지나면서 피부에 색소가 침착되어 눈 흰자위가 노란색으로 바뀝니다. 이는 보통 얼굴부터 시작해서 가슴으로 내려가 복부까지 도달한 후 팔과 다리로 퍼집니다.

핵황달이 진행됨에 따라 아기는 근육 경련을 일으키고, 째지는 듯한 울음소리를 내며, 신경질적인 반응을 보입니다. 신경 증상이 나타나면 대부분 사망하지만, 생존하더라도 뇌성마비, 경련, 지능 장애, 청력 소실 등의 심한 후유증이 남습니다.
"
"행동 및 충동 장애(Disruptive, impulse-control and conduct disorders)","행동 및 충동 장애의 공통적인 특징 증상은 다음과 같습니다.

① 자기 자신이나 타인에게 해가 되는 행동을 반복합니다. 이런 충동과 욕구를 스스로 억제하거나 조절하지 못합니다.② 충동적 행동을 하기 전 긴장이나 각성이 고조됩니다.③ 행동으로 옮긴 후에는 일시적인 쾌감이나 다행감 또는 긴장 해소를 경험합니다.④ 다른 신경증과 달리 이 충동적 행동은 대부분 자아 동질적이기 때문에 행동 이후에 자책, 후회, 죄책감이 없는 경우가 많습니다."
허혈성 심질환(Ischemic heart disease),
헌터 증후군(Hunter Syndrome),"헌터 증후군은 주로 2~4세 때에 발현합니다. 대부분의 환자에게서 나타나는 심혈 관계 합병증과 광범위하게 진행되는 신경계 증상은 후기 산필리포 증후군과 유사합니다. 이러한 증상은 사망에 앞서 약 10~15세에 두드러지게 나타납니다. 헌터 증후군이 중증인 경우 대부분 15세 전후에 사망합니다.

헌터 증후군 환자는 1~4세에 성장 속도가 지연되기 시작하여 성인이 된 후에도 신장이 120~150㎝에 불과합니다. 헌터 증후군 환자도 다른 증후군 환자와 비슷한 외모(낮은 콧등에 넓은 코, 두꺼운 입술 등의 조악한 얼굴,  짧고 굵은 목, 대두증, 거설증)를 가집니다. 헌터 증후군 환자에서는 양 견갑골 사이나 겨드랑이 뒤쪽, 흉부, 목, 팔과 대퇴의 근위부에 딱딱하면서 색깔이 옅은 다수의 구진과 결절들을 발견할 수 있습니다(""pebbling""of the skin). 이는 헌터 증후군의 특징적인 피부 증상으로, 중증과 경증에서 모두 나타납니다. 그러나 이러한 증상이 모든 환자에게 나타나는 것은 아닙니다.

헌터 증후군 환자의 뇌실계는 정상이지만 뇌지주막하 통로가 폐쇄된 경우에는 교통성 수두증(communicating  hydrocephalus)으로 인해 점차 뇌실이 확장되고 뇌압이 상승합니다. 경증인 경우는 정상, 또는 거의 정상 지능을 가집니다. 하지만 중증인 경우는 2~5세경에 지능과 신경계 저하가 시작되어 공격적이고 돌발적인 과잉 행동과 함께 심각한 정신 지체가 나타납니다.

헌터 증후군 환자의 말초 신경계 증상으로는 수근관 증후군(carpal tunnel syndrome)과 관절 구축 등이 나타납니다. 위장계 증상으로는 간비 종대, 서혜부 탈장 등이 나타납니다. 이 밖에도 근골격계 관절 경직과 구축, 손의 모양이 넓적하고 두텁고 굽은 모양, 끈끈한 콧물, 다모증, 진행성 청력 장애, 치아의 맹출 지연, 함치성낭 등이 나타나기도 합니다. 여기서 함치성낭이란 흔히 여포성낭(follicular cyst)이라 불리는 것으로, 치관 형성 후 법랑기에서 내외 퇴축법랑상피의 층 사이나 내측 상피, 미맹출치 치관 사이에 액체가 축적되기 시작하면서 나타나는 증상을 말합니다. 간혹 유치와 관련되기도 하지만 주로 영구치에서 발생하며, 허스키한 목소리가 특징입니다."
헌팅톤 병(Huntington disease),"헌팅톤 병의 증상은 보통 30~45세 사이에 나타나기 시작합니다. 만약 45세 이후에도 헌팅톤 병에서 나타나는 증상이 나타나지 않는다면 헌팅톤 병에 걸릴 가능성이 매년 줄어든다고 할 수 있습니다. 헌팅톤 병의 증상은 70세 이상에서 거의 찾아볼 수 없습니다. 헌팅톤 병의 증상은 사람들이 다양하게 증상을 호소하기 때문에 다음에서 언급하는 증상이 모두 나타난다고 할 수 없습니다.

초기 증상은 약간의 신체적, 인지적, 정서적인 변화로부터 시작됩니다. 초기 신체적인 증상은 안절부절못하고 과도한 불안정 상태를 나타낸다거나, 사지의 경련을 나타내는 등과 같은 신경계 변화부터 보입니다. 글씨체 변화를 알아보지 못하거나 매일 어려움 없이 손쉽게 할 수 있는 일을 수행하는 활동이 둔해집니다.초기 운동 장애는 서서히 나타나서 점차 현저해지는 양상을 보입니다. 이런 장애로는 머리, 목, 팔다리 등의 신체에서 나타나는 경련 등이 있습니다. 이런 문제는 결국 걷거나 말하고 삼키는 데 장애를 초래합니다. 이런 불수의적 움직임을 무도증(Chorea)이라고 명명합니다. 단지 경미한 증상만을 보이는 사람도 있습니다.

이 무도증이 나타나면 의식적인 노력이 필요한 행동을 하는 와중에 불수의적인 움직임이 더 증가하다가 휴식을 취하면 이 움직임이 점차 감소하는 모습이 나타날 수 있습니다. 많은 환자가 수면을 취할 때 이런 불수의적인 움직임이 사라졌습니다.

초기에는 인지 장애가 나타날 수 있습니다. 환자는 정규적으로 수행하고 있는 일을 조직하는 데 어려움을 호소한다든지, 새로운 일을 수행함에 효과적으로 일에 대처할 수 없다든지, 단기 기억 능력, 의사 결정, 집중력을 유지하는 데 어려움을 겪을 수 있습니다. 이에 따라 작업 수행 능력이 떨어지는 결과가 초래됩니다.

초기에는 정서적인 문제도 동반됩니다. 우울증, 무감동, 불안정한 정서 상태 또는 충동적인 반응을 나타나기도 합니다. 성격 변화도 나타납니다. 드물게는 망상이나 편집증적인 정신병의 상태가 되기도 합니다.
"
헐러 증후군(Hurler syndrome),"헐러 증후군의 증상은 다음과 같습니다.

① 얼굴
- 얼굴이 조악하거나 이형증이 있습니다.
- 비공, 입술, 귓불 등이 두껍습니다.
- 혀가 크고 앞머리가 두드러지게 튀어나와 있습니다.
- 눈이 돌출되어 있습니다.

② 발달 지연
- 헐러 증후군을 가진 아이는 태어날 때 다소 몸집이 크며, 처음 몇 달 정도는 빨리 자랄 수 있습니다. 생후 1년이 되면 성장 속도가 느려지기 시작합니다.
- 3세가 되면 모든 성장이 멈추기 시작합니다. 때로는 110센티 이상 자라지 않을 수도 있습니다.

③ 귀, 코, 목
- 만성 비염과 콧물, 상기도 폐색이 나타납니다.
- 만성 중이염, 중등도의 청각 상실이나 완전 청각 상실, 유스타키오관 협착, 귀 내부 뼈의 발생 장애 등이 나타납니다.

④ 눈
- 각막의 혼탁, 녹내장, 망막의 퇴화(변질), 주변 시각(황반에서 떨어진 망막부분에서의 자극에 의한 시각), 야맹증, 시신경 장애 등이 나타납니다.

⑤ 지능
- 정신 지체 등이 나타나기도 합니다.
- 헐러 증후군에서는 심각한 지능 저하가 나타납니다. 헐러-샤이에 증후군에서는 지능이 정상이지만 학습 장애가 나타날 수 있습니다. 샤이에 증후군에서는 지능이 정상이나 발달 지연 또는 언어 기술 결여가 나타나기도 합니다.

⑥ 신경계
-중추신경계 장애가 나타납니다.
- 뇌실계는 정상이지만, 뇌지주막하 통로가 폐쇄된 경우의 교통성 수두증(communicating hydrocephalus)으로 인해 점차 뇌실이 확장되고 뇌압이 상승합니다.
- 이 밖에도 진행성 척수 압박, 말초 신경계 장애, 수근관 증후군 등이 나타납니다. 수근관 증후군은 수근관 내 정중 신경이 압박받아 발생하는 증후군입니다. 이 증후군에서는 손의 모양이 넓적하고 점점 굽어지며, 동통, 작열감, 이상 감각이 동반됩니다. 이 증상이 때로 팔꿈치까지 파급되기도 합니다.

⑦ 심장
- 심맥관계 심근 장애, 심장 판막의 질환(혈액의 역류, 협착, 이형성 등)이 나타나기도 합니다.

⑧ 호흡기계
- 제한성 폐 질환, 만성적인 감염, 수면 시 무호흡이 나타납니다.

⑨ 위장계
- 간비종대, 서혜부 및 제대 탈장이 나타납니다.

⑩ 근골격계
- 다발성 골형성 부전증, 척추기형, 외번슬, 고관절 이형성, 관절 경직과 구축이 나타나기도 합니다.
- 신체적으로는 머리가 크고, 목이 짧은 것이 특징입니다.
"
헤노호 쉰라인 자반증(Henoch-Schonlein purpura),"헤노호 쉰라인 자반증에서는 대개 감기 후 팔다리, 특히 피가 몰리는 아래쪽으로 자잘하게 출혈성 반점이 여러 개 생깁니다. 모세혈관에 생긴 염증 때문에 약간씩 혈관이 두드러집니다. 손으로 이것을 만지면 출혈반이 만져지는 것이 특징입니다. 주로 중력 방향으로 증상이 자주 발생하는데, 아무래도 중력에 의해 혈관 내의 압력이 높아진 것이 출혈을 더욱 빈번하게 하는 것으로 인정됩니다.

이 질환을 앓는 환자의 많은 경우가 처음에 감기 증상으로 여겨 아스피린 등의 해열 진통제를 복용하고, 출혈반이 생겼다고 진술합니다. 바이러스 자체가 문제를 일으키는 것 같지는 않습니다. 하지만 감기 등이 면역계의 교란을 일으켜 이 질환을 촉발시킨다고 생각됩니다. 항응고제, 항생제, 해열 진통제 등의 약물도 이 질환을 유발하는 원인이라고 알려져 있습니다. 경우에 따라 발열, 몸살 등 전신 증상과 함께 복통이나 관절통 증세가 동반됩니다. 특히 헤노호 쉰라인 자반증은 엉덩이와 하지에 생기는 촉진성 자반증, 관절통, 복통, 단백뇨나 혈뇨 등을 특징으로 합니다."
헤르페스 바이러스 감염(Herpesviral infection),
헬리코박터균 감염(Helicobacter pylori infection),"헬리코박터균 감염증의 증상은 균주의 다양성과 숙주의 감수성에 따라 다르게 나타납니다. 이 균에 감염되더라도 증상이 없는 경우가 많기 때문에 대부분 무증상 감염이 지속됩니다. 일부의 경우에서만 증상이 나타납니다. 가벼운 소화 불량, 급성 위염, 만성 활동성 위염, 미란, 만성 위축성 위염, 위궤양, 십이지장 궤양, 위암 등의 증상이 나타납니다.
"
현훈(Vertigo),"어지럼증 중에서도 현훈은 본인이나 주변 사물이 움직이는 느낌, 특히 회전하는 느낌이 드는 증상을 말합니다. 이러한 특징은 현훈이 아닌 어지럼증의 증상인 머리가 텅 빈 느낌이나 눈앞이 하얘지는 느낌이나 캄캄해지면서 쓰러질 것 같은 느낌과는 구분됩니다.

현훈의 지속시간은 원인 질환에 따라 달라집니다. 일반적으로 현훈이 있을 때는 메스꺼움, 구토, 체한 느낌, 땀 증가 등이 동반될 수 있습니다. 원인 질환에 따라 청력 저하나 귀울림 등이 동반될 수 있습니다. 만약 손발을 움직이는 것이 힘들고 힘이 빠진다든지, 말하는 것이 어눌해진다든지, 물체가 겹쳐서 보이거나 혹은 나누어져 보인다든지 하는 증상이 동반된다면, 가급적 빠른 시간 내에 병원을 찾는 것이 좋습니다. 현훈 증상의 지속 시간이나 동반 증상 등은 현훈의 원인을 추정하는 데 많은 도움을 줍니다.
"
혈관부종(Angioedema),"혈관부종의 증상은 다음과 같습니다. 갑작스럽게 피부가 부어오르며 눈가와 입술 주변 또는 손, 다리, 목 주변에 띠 모양의 부종이 나타납니다. 복부 경련, 호흡 곤란, 결막 부종이 발생하기도 합니다.
"
